ID,EMB
441,0.9952543183750366
442,0.9888496813638711
443,0.9921648211208526
444,0.9956321450193368
445,0.9963981260540534
446,0.9921648211208526
447,0.9974106914992584
448,0.9955035543507109
449,0.9970051414236033
450,0.9921648211208526
451,0.9963981260540534
452,0.9968337142286245
453,0.9913667781765378
454,0.976133243996836
455,0.9970051414236033
456,0.9963981260540534
457,0.9955399545836916
458,0.9910185967926088
459,0.9970051414236033
460,0.995808735444264
461,0.9914701114695528
462,0.9999993839623658
463,0.9955399545836916
464,0.9818607179556091
465,0.9999831606623625
466,0.9973331620215048
467,0.990007648242639
468,0.9960834209154277
469,0.9942477797225759
470,0.9900499414823778
471,0.9969822315928827
472,0.9942477797225759
473,0.9938537893885693
474,0.9917314929701566
475,0.9944062399896133
476,0.9963563577168656
477,0.9959598456900599
478,0.9999831606623625
479,0.9860049519129439
480,0.9809784918069605
481,0.9951675209731127
482,0.9963981260540534
483,0.042687068725572604
484,0.9963146488271265
485,0.9999828864322226
486,0.9999993839623658
487,0.9894887156513114
488,0.9960586914346806
489,0.9999831606623625
490,0.9809784918069605
491,0.9921648211208526
492,0.9921648211208526
493,0.9999993839623658
494,0.9966636796332239
495,0.9917347876068363
496,0.9818607179556091
497,0.9999889132534001
498,0.9946877386252942
499,0.9970051414236033
501,0.9950836134390996
502,0.9778859462127958
503,0.9962871977047613
504,0.9671599558626616
505,0.999999283704743
506,0.9970051414236033
507,0.9999889132534001
508,0.9942477797225759
509,0.8351465874885002
510,0.9936820805888676
511,0.994021397673996
512,0.9899066465642155
513,0.9999889132534001
514,0.9809784918069605
515,0.9952543183750366
516,0.9921648211208526
517,0.9961482814415373
518,0.996152501392672
519,0.9970051414236033
520,0.9958514643658404
521,0.9970051414236033
522,0.9921648211208526
523,0.9957937925349198
524,0.9970051414236033
525,0.9862743146072009
526,0.9900404093623885
527,0.9970051414236033
528,0.9900499414823778
529,0.984453332775205
530,0.9888970037658195
531,0.9963146488271265
532,0.9970051414236033
533,0.9999810164496596
534,0.9962207000390206
535,0.9958483932328779
536,0.9921648211208526
537,0.9921648211208526
538,0.9963981260540534
539,0.9999831606623625
540,0.9924041364887746
541,0.9937041092679929
542,0.9999831606623625
543,0.979126065649206
544,0.9926651369379467
545,0.9999987032405566
546,0.9967244966387776
547,0.9948549343860996
548,0.9970051414236033
549,0.976687061794751
550,0.976687061794751
551,0.9952543183750366
552,0.9874567250605774
553,0.9999831606623625
554,0.10540980544667898
555,0.9999986192120539
556,0.9955035543507109
557,0.9901270504279401
558,0.9818607179556091
559,0.9944445171514652
560,0.9934362471094204
561,0.9882273427102971
562,0.96673874689777
563,0.9956082333035468
564,0.992040349110621
565,0.9963981260540534
566,0.9999831492014968
567,0.9605225578796728
568,0.9970051414236033
569,0.9999964193023074
571,0.9968619509080956
572,0.9914989888873754
573,0.9972656926940207
574,0.9969822315928827
575,0.7938548420563529
576,0.8488521163155175
577,0.9971701748952918
578,0.9955399545836916
579,0.9785663932654141
580,0.9818607179556091
581,0.9949838729771714
582,0.9999870807319517
583,0.9908458117152231
584,0.9723936649360768
585,0.9922192190612672
586,0.9937041092679929
587,0.9999810164496596
588,0.9869966681417702
589,0.9999831606623625
590,0.9999991854927358
591,0.9900499414823778
592,0.9951789954185668
593,0.9970051414236033
594,0.9950836134390996
595,0.9970051414236033
596,0.9921648211208526
597,0.9946915578709105
598,0.2549853523041946
599,0.9906957739007095
600,0.9921648211208526
601,0.9914865740895812
602,0.9952543183750366
603,0.9929177299086493
604,0.9999950890570121
605,0.9999992979094389
606,0.9905257980229506
607,0.9930333652103405
609,0.997449089665044
610,0.9735337333512927
611,0.9880714403443813
612,0.9880714403443813
613,0.9880714403443813
614,0.9880714403443813
615,0.9880714403443813
616,0.9880714403443813
617,0.9880714403443813
618,0.9880714403443813
619,0.9880714403443813
620,0.9880714403443813
621,0.9880714403443813
622,0.9880714403443813
623,0.9880714403443813
624,0.9880714403443813
625,0.9880714403443813
626,0.9880714403443813
627,0.9880714403443813
628,0.9999846244106263
629,0.99713687953954
630,0.9999972751173892
631,0.9863102752579667
632,0.9931997500050023
633,0.9910688503523378
634,0.8402934725852058
635,0.314683568696094
636,0.4589475933227341
637,0.6020733293294059
638,0.9901349305710446
639,0.440571099822234
640,0.7429735742033905
641,0.11868926655795842
642,0.2952401420111883
643,0.12935004487793925
644,0.9917319047908315
645,0.9921648211208526
646,0.17723864873357892
647,0.8563964680788099
648,0.5824020145224751
649,0.9019267846328088
650,0.933447313836478
651,0.8759069201484412
652,0.06929316749539302
653,0.48264130102285274
654,0.08032307216867883
655,0.1948312327233058
656,0.9999993839623658
657,0.17723864873357892
658,0.933447313836478
659,0.19249364521989176
660,0.7547126452968104
661,0.7305120608831361
662,0.9921648211208526
663,0.6268297520973549
664,0.8463700044861968
665,0.8360912244711743
666,0.28367470228244274
667,0.1605991759917106
668,0.7941481158692314
669,0.19323642166637484
670,0.17901430515577216
671,0.1372142097956095
672,0.888487197113091
673,0.2656318499223156
674,0.013108504558930997
675,0.6907090430796605
676,0.4243568266501166
677,0.9930438821867386
678,0.9941062315133317
679,0.9999831606623625
680,0.3083940980152983
681,0.4325202827463996
682,0.7413714711130623
683,0.9645370424967996
684,0.40527924748061994
685,0.4085723081747025
686,0.4713658307281203
687,0.995592472634967
688,0.995592472634967
689,0.40527924748061994
690,0.9921648211208526
691,0.9921648211208526
692,0.3160229760142196
693,0.9538110942870228
694,0.13285691220533263
695,0.9999831606623625
696,0.9113039844627289
697,0.9354098302472358
698,0.3879113739516479
699,0.9852299780981574
700,0.034482598960429836
701,0.9603444051993971
702,0.25575374348286006
703,0.9968337142286245
704,0.5452172809888642
705,0.9921648211208526
706,0.9921648211208526
707,0.30472585570280286
708,0.18750999399504245
709,0.07157162226757033
710,0.3385362881680462
711,0.7548784389017112
712,0.27927345721441027
713,0.9921648211208526
714,0.06523987122829843
715,0.9921648211208526
716,0.9921648211208526
717,0.3873640722690778
718,0.9921648211208526
719,0.4270521116584235
720,0.10114901894833385
721,0.99144290771759
722,0.07932579930520565
723,0.12789888734830207
724,0.24794429502808596
725,0.04379282032171317
726,0.2550354279064177
727,0.9921648211208526
728,0.04117615310043282
729,0.8925171634761284
730,0.8925171634761284
731,0.051677416476422905
732,0.5360718971475537
733,0.6667763041624526
734,0.2668316979624396
735,0.05286264887224538
736,0.9921648211208526
737,0.45043669613046744
738,0.39104039993813255
739,0.19771965595718743
740,0.9921648211208526
741,0.42361863268163324
742,0.7992605193345537
743,0.9921648211208526
744,0.7741129344377253
745,0.9999831606623625
746,0.9941062315133317
747,0.8919561008073551
748,0.9999831606623625
749,0.8730706896534769
750,0.018849602047342675
751,0.977683851321955
752,0.3208268636169789
753,0.7404244390156289
754,0.23452643799359693
755,0.6569368470547007
756,0.6338018009730606
757,0.09711734301208046
758,0.8396905725794568
759,0.9969822315928827
760,0.9580928129098323
761,0.7793072934419275
762,0.6539350002149493
763,0.8741627755933186
764,0.6794306497982837
765,0.7796184275176146
766,0.8569093104467096
767,0.6881736365799737
768,0.07898538946633606
769,0.9921648211208526
770,0.7173597157511075
771,0.9921648211208526
772,0.9999831606623625
773,0.9897987663258273
774,0.7429735742033905
775,0.9493485140474826
776,0.25575374348286006
777,0.25575374348286006
778,0.2942301789876883
779,0.3558294753640085
780,0.5745925017522017
781,0.9715964414246703
782,0.6012878257553887
783,0.9921648211208526
784,0.9921648211208526
785,0.99705527419967
786,0.9999993839623658
787,0.9999831606623625
788,0.9921648211208526
789,0.9921648211208526
790,0.9849399050443417
791,0.9999831606623625
792,0.9921648211208526
793,0.9999981836695028
794,0.999998583118799
795,0.9937261748173608
796,0.9999972200587449
797,0.9964235535788986
798,0.9999981951160523
799,0.9999887543189733
800,0.9959918306130887
801,0.9953045482434985
802,0.9889606888794359
803,0.9968462427440016
804,0.9347049150890729
805,0.9747830472036848
806,0.999999283704743
807,0.9999964371118759
808,0.9934728124253601
809,0.8774758822436616
810,0.9956359276297534
811,0.9935374354703365
812,0.9902198809100181
813,0.9999815301869682
814,0.9999935115950491
815,0.9942447040573832
816,0.1808574653794752
817,0.9971420679728492
818,0.9999906060729676
819,0.9914865740895812
820,0.9900597527141657
821,0.9970051414236033
822,0.9999853562086396
823,0.9828439189769653
824,0.999987204404221
825,0.990024195694395
826,0.16889525057843632
827,0.9999993839623658
828,0.9999993839623658
829,0.9466843812870327
830,0.9953282838447842
831,0.9712983808997858
832,0.9999993839623658
833,0.9999889132534001
834,0.9970051414236033
835,0.9961275243507292
836,0.9999823397216238
837,0.9999959823004585
838,0.9999984564372858
839,0.99241153365502
840,0.9999993839623658
841,0.9888223341812117
842,0.8546447586996938
843,0.9999879865599921
844,0.973625803160547
845,0.9949381681543749
846,0.9999877625886233
847,0.9945527056477086
848,0.9952191910323948
849,0.9999991861696107
850,0.9999987227631144
851,0.9999993839623658
852,0.9999993839623658
853,0.9931946843675441
854,0.9999834579298421
855,0.9859142965275843
856,0.9207536980276069
858,0.9999810164496596
859,0.9875722917518915
860,0.9999994191648094
861,0.9855442926413734
862,0.9872072558868964
863,0.9970051414236033
864,0.9999993839623658
865,0.9905505706876679
866,0.9999985288318057
867,0.9865579633971485
868,0.9935374354703365
869,0.9938371494875944
870,0.9583729626089539
871,0.9999855869661268
872,0.9935374354703365
873,0.9926340049049138
874,0.9900550942854901
875,0.999998142099148
876,0.9999993839623658
877,0.9999987032405566
878,0.9831420753780052
879,0.9970051414236033
880,0.9999993624233224
881,0.9816971334523147
882,0.9999993839623658
883,0.9837421632205158
884,0.9911052680415441
885,0.9999917553035998
886,0.9809784918069605
887,0.9969554782877097
888,0.9999889132534001
889,0.9800267007067295
890,0.9958007385925377
891,0.9935374354703365
892,0.9970051414236033
893,0.9972685315098885
894,0.9999878502887208
895,0.9891210574829721
896,0.9913424624509178
897,0.9935374354703365
898,0.9970051414236033
899,0.9999993839623658
900,0.9922876711139105
901,0.9999989983026657
902,0.9999988167782419
903,0.9999984977963036
904,0.9999970816009364
905,0.9962626270868651
906,0.9775548823259815
907,0.9968928587000685
908,0.9966061553400759
909,0.9958451576131127
910,0.9999823814317425
911,0.9966704802631382
912,0.999983639187845
913,0.9959541509441437
914,0.9968928587000685
915,0.9904485927631306
916,0.9968421290623872
917,0.9794034845776396
918,0.9958345159954349
919,0.9999969736031129
920,0.9968019867711087
921,0.9959372526830065
922,0.9999890507062749
923,0.9927123540219691
924,0.9894786864828663
925,0.9970009393750742
926,0.9946765925534716
927,0.999983581067854
928,0.9730233366020641
929,0.9945851666854082
930,0.9945176714696863
931,0.9894684042010248
932,0.9969594875750392
933,0.9966188775898188
934,0.996271530173731
935,0.9999877409283102
936,0.9999970677742769
937,0.9827674771082656
938,0.9660172501578541
939,0.9842041402535435
940,0.9929900580897693
941,0.9563840162035072
942,0.9914519709353713
943,0.9652561817224175
944,0.9885583812184648
945,0.9969660158239357
946,0.9942674690209671
947,0.9956948471155819
948,0.9954923219374036
949,0.9999823814317425
950,0.9929407657688857
951,0.9824663993775117
952,0.05974227372961744
953,0.9999979935588924
954,0.9746276125202131
955,0.9926433376043208
956,0.9906584379369147
957,0.98834642481798
958,0.9902520482735464
959,0.9913853305463385
960,0.8362371178803896
961,0.9911072491703414
962,0.9935374354703365
963,0.9952154176108375
964,0.9999810164496596
965,0.9862642182617908
966,0.9961978827687161
967,0.9819310003897094
968,0.9963982843820556
969,0.989873210247417
970,0.9819310003897094
971,0.9970051414236033
972,0.9953096411650934
973,0.9970051414236033
974,0.9964027563954908
975,0.952952425973962
976,0.9921648211208526
977,0.9958643451469912
978,0.9959865385737519
979,0.9505727495694558
980,0.9884325877521394
981,0.9905604242765788
982,0.9867623825762388
983,0.9885606205910109
984,0.9905604242765788
985,0.9894788200364812
986,0.9959918306130887
987,0.9959865385737519
988,0.9845518408105597
989,0.9999950153306892
990,0.9952611771636942
991,0.9818662944557385
992,0.9867623825762388
993,0.9970457871898435
994,0.999999174568281
995,0.9999993839623658
996,0.9925552454859558
997,0.9970457871898435
998,0.9970447488108752
999,0.9941585726712892
1000,0.9919719961711775
